,R&D,Administration,Marketing,Profit,Location
368,88727.50678951791,38491.52947637503,282285.55261634965,104580.32665511558,0.0
369,84581.14410088348,29828.528022240454,317323.7441682413,144411.14239592216,0.0
370,117266.39010387928,29019.319722733253,168229.0950504295,132001.05391368893,0.0
371,107445.17079938223,34623.14781190053,258067.15913881987,119507.81291999857,1.0
372,85561.75805656225,30459.795273186734,249831.77007020992,126175.82935061892,0.0
373,109952.527021535,33455.99564551722,141149.5306765884,113514.38079068124,0.0
374,71399.44690476399,31179.464408858985,299227.32967588626,124414.41375285051,0.0
375,70228.80898273813,38018.632930474116,181084.19957366565,69370.48565540054,0.0
376,91624.67386836135,37683.012126398906,224716.9955809626,95122.17289782169,0.0
377,89872.25838127248,34490.73366373502,169954.39507688972,95637.18735089451,0.0
378,71653.224837124,34414.63545945793,221088.2659465133,88366.82202866445,0.0
379,83647.6408320752,36712.73306800108,210040.22186939817,90341.8171142007,0.0
380,60401.579169013945,34550.55458820853,193834.86049342685,82591.33292801084,0.0
381,92106.33387364495,29810.38842704259,218412.25781242817,118709.9622323087,0.0
382,77974.81270408214,39357.28744736637,349766.5083000063,108856.6489794735,0.0
383,111235.64485797245,33756.67937612694,333539.0624669862,148615.8660286163,1.0
384,53744.9164713508,22084.643081223392,159121.7540554065,118502.59333057342,0.0
385,90805.1363195766,32704.828968583894,288907.85061756737,129335.4062486128,0.0
386,85584.26344258184,37975.52653445881,286765.513808353,97492.30902412871,0.0
387,59036.30714538602,35858.68694045463,227987.20856989504,83786.10350325535,0.0
388,61700.061138825105,20533.405056198957,251410.1293371732,130494.22911528159,0.0
389,130454.16896324028,23527.24267263558,251844.5961880372,177298.45836265406,1.0
390,99863.8290412586,37576.59041104681,317725.46309235296,127004.63268652506,1.0
391,79908.11605154353,35146.55888971177,254359.33384447213,90716.51733856267,0.0
392,67033.30232951866,35390.14617673831,198814.39919428626,84894.87211810505,0.0
393,111310.0542060959,34771.6478708104,285433.06922509,130266.49888183436,1.0
394,74463.04315157502,39668.087988208004,145083.75774445743,59889.3145702534,0.0
395,133960.3169439141,33156.186097597056,297768.3672384413,152509.02415677236,1.0
396,128326.18284509148,33162.114455667455,222371.12436100576,142378.20491083822,0.0
397,115108.63707287058,33666.87115465277,249281.23429928842,127051.56704101822,1.0
398,88627.25401257211,28382.383916976076,225283.4452573892,126039.44602325899,0.0
399,106379.53084671692,37174.21690731842,254259.2290161339,117698.71870042698,1.0
400,123344.16802218584,36274.13272683417,218996.7568473379,120723.71145157318,0.0
401,101732.07814907745,34935.354281250235,272725.756099963,108372.0372735116,1.0
402,71605.98817516906,41417.51530711275,127928.69847132567,48452.26080536655,0.0
403,113473.15059977151,31475.624719776308,191984.17225856349,136743.57985544682,0.0
404,83847.4895618813,33715.60907144278,216715.3199422094,101254.58439448154,0.0
405,96830.52793990805,29018.468958468056,323428.2668758614,149288.93780211225,1.0
406,93190.33290209125,30837.10577395182,239474.61809632202,122082.76437125298,1.0
407,76886.78989800863,34196.67224631412,226244.19394038524,90377.28908401051,0.0
408,60547.02414273323,39221.69241808237,218223.18202706738,71716.27507609523,0.0
409,110478.28543824796,33341.210189369216,173829.26367111065,117020.37486642589,0.0
410,78010.87211647796,33288.69117128714,216332.16945539924,103676.34490696926,0.0
411,76851.58282909678,26975.469529472735,83435.99030792591,94171.88547694236,0.0
412,86439.50732542203,39964.08396883155,152361.6537565291,72802.81290202368,0.0
413,91189.86159526957,39351.98618167311,156316.62602366632,80116.24182999901,0.0
414,90170.7282163714,27566.373534362916,281244.4423726656,133400.72402176034,0.0
415,89664.29669243307,27493.291594113674,204418.4605176528,127854.26905728655,0.0
416,75767.556310755,38277.80929354054,276149.96030897525,98054.5569847884,0.0
417,88299.96480418374,29989.779550520256,200748.31610876447,117881.68070853195,0.0
418,116346.87290395849,26636.85545387692,260062.8091134502,157240.27728400056,1.0
419,56445.98279132377,30596.122312681695,298743.857267385,100339.90228692336,0.0
420,59009.53942785831,39828.575227641915,287780.9438030925,73167.60696525223,0.0
421,79453.87612418555,29841.29806084247,289481.18662238715,123242.81754343651,0.0
422,54731.29207062644,29873.531169263464,253681.80488562287,92369.65210705332,0.0
423,72951.97361673554,31439.18831551346,228267.47405989404,93728.90731376091,0.0
424,113970.66444735855,28753.410601988282,269427.19265143917,157842.23863099777,1.0
425,64474.962308570146,34878.99660841151,165740.7805512864,71280.99925445217,0.0
426,92059.69406979892,27320.723020809713,221161.7658403966,134215.42431571824,0.0
427,71376.4470768915,46281.84312822753,189678.89494171645,38235.00355455013,0.0
428,99948.61782843496,30395.51736374854,136797.10848956965,102735.04919823575,0.0
429,97937.90691139793,37876.612723822094,281780.2763228474,114974.76926091712,1.0
430,93547.06702701851,36084.30447558517,218491.91782370137,116157.30276829061,0.0
431,109968.03984975563,31426.227164900865,313456.4308146246,152719.3024150636,1.0
432,80620.91916822876,30333.932536999775,182409.84419471034,109143.11827869764,0.0
433,62247.79131361072,25458.955067365423,118827.58039129974,85851.50202217171,0.0
434,105774.00839601706,37116.86089594348,216217.3587325636,109245.19657662936,0.0
435,104759.94693083587,32485.195896541307,390782.4771424007,163252.3297276713,1.0
436,87576.5260302669,33570.47086011605,163964.50480255755,99651.45072368965,0.0
437,105297.78624740662,29013.003664655393,239138.28764745747,138772.040552043,1.0
438,75646.7761714417,34776.047733803265,261963.90781699296,92067.49651966797,0.0
439,113601.18261739127,37047.60614992997,309784.9906501248,136334.00116735755,1.0
440,105135.50352724639,34839.47705902239,228089.36487025826,119921.14419338923,0.0
441,72221.40586537898,36820.28401485633,242449.76636469114,80532.37532793164,0.0
442,81594.2344654582,32892.22177012454,250958.16220307344,117071.47089038527,0.0
443,98074.31841933216,36738.195490068225,393227.9882131294,130589.68008638713,1.0
444,73997.2244166713,31734.912956840326,222637.48638304614,101654.57309427697,0.0
445,115659.79762899331,30642.683378498055,285631.3870122073,149799.89136110453,1.0
446,107958.71912740957,35971.05974711283,267235.12899145496,132839.27668776974,1.0
447,87366.35159689224,38627.006629832205,249515.66092206823,94866.35430155999,0.0
448,80850.84918301384,36728.099820522184,240488.01520432575,85509.37815073364,0.0
449,115017.04115631834,37728.07429079295,68866.91063813052,92815.54860329577,0.0
450,92252.93991264391,31020.745379231932,201519.98626730937,114579.77597811085,0.0
451,59965.09614408292,33205.78266311143,184991.2743188837,71734.7678781001,0.0
452,115791.11483816069,42388.59036429867,298627.2151605197,119988.6694594351,1.0
453,117679.84297023044,30420.476269330542,149461.71993462785,129051.2284958819,0.0
454,99260.5945826483,41899.33013165853,229509.96511539366,88759.42058218419,0.0
455,118591.5198626409,37308.81584536809,236239.4935916458,123858.73684615963,1.0
456,68239.02889269327,42238.018134630125,231382.5223161869,61748.610157591385,0.0
457,63207.06698830222,34801.722272088125,147215.80422320028,60438.34525073254,0.0
458,49934.49918162791,30302.54310377233,169054.7855478233,76188.80260969856,0.0
459,91096.8291238531,35517.56460388249,207467.8489437822,97687.86991565886,0.0
460,119839.82865299567,26955.231516734682,150884.99929251327,151355.32618161125,0.0
461,88948.47316574842,38140.574271677,190971.1250959621,89592.13824441694,0.0
462,93776.12427417997,35986.73805844494,278618.5367391925,112614.2118715757,1.0
463,101425.7421813357,33229.96341508762,266937.21427708265,120643.88728197015,1.0
464,95934.96934935666,31418.720355617068,186396.0148597547,118665.53305099989,0.0
465,127517.458996119,26869.348427670247,158145.47663136054,149795.3091258138,0.0
466,89877.5396741342,42355.7478935933,355992.9011568068,105796.57410840646,0.0
467,116227.62869067017,39486.12769554612,178038.47888472435,108767.7414322331,0.0
468,105515.3389846378,29216.84533362716,220263.95754664834,135572.07037328946,0.0
469,97726.92574465027,38798.890693390655,271147.9523945742,99395.57436548609,1.0
470,89684.15160528275,38574.244742076495,384572.36239677895,125985.63835649252,0.0
471,57223.5348344973,33099.94257813749,152566.25282125012,72700.91730596471,0.0
472,116170.71413913691,31245.882688879985,267102.2233858437,150025.5697465877,1.0
473,86674.5884703958,43925.372478180645,163621.57077043236,57365.97455792726,0.0
474,93193.84161349223,35831.41904030036,104748.41131603564,88951.17787271737,0.0
475,115690.65934527639,36565.508930459306,126872.61738927163,96122.03517158193,0.0
476,100418.34128772139,30198.173243344918,250808.7483099164,133595.7514145755,1.0
477,120260.76581314979,30942.45976650334,255715.27212447388,149253.2062673589,1.0
478,79606.22067046516,33095.93198535564,182800.12430939704,88507.4111476561,0.0
479,68383.29001484119,33840.64144971364,321766.1266082252,105588.06950965703,0.0
480,125598.26374101987,40963.830724022635,149535.86299451668,104735.36906505542,0.0
481,81191.36199772723,27784.78222568403,296268.0812351111,131529.9036037149,0.0
482,84483.52154580706,31425.768663323364,277554.3682711454,117029.05844785884,0.0
483,68235.60230186566,38044.648563928284,95682.5308033302,57188.8458414291,0.0
484,94967.7573003843,30101.908198137426,189629.21639264238,119142.10380969994,0.0
485,118379.53418099733,35827.9622483892,322906.39604074496,143672.25215942605,1.0
486,71338.68871661615,35584.93880873888,254523.77352289003,90355.061187154,0.0
487,71662.8360036086,27294.932911987595,289687.495876382,129260.24172398038,0.0
488,97618.11286012213,25731.26859383377,220179.53544772865,144398.92788278157,0.0
489,74437.21490818063,33149.00013587529,204430.4254646791,96057.2771433742,0.0
490,97909.60780200902,36312.53885406983,135342.61280870487,89024.87473136032,0.0
491,112301.79353665248,41057.45869054384,291938.8177883679,131933.348290232,1.0
492,77043.9143545834,29667.6171796928,347240.86493472836,134320.90249617028,0.0
493,80452.37721142145,37018.27136228514,321411.9888736254,115721.84757443095,0.0
494,107639.25148679735,33566.87872599445,253047.9697849021,136303.12345928416,1.0
495,109814.07323075022,34457.35494731913,250921.16686063408,122591.553222807,1.0
496,95640.53361172802,35574.54187922191,225258.52275519987,101429.50361340199,0.0
497,71626.47956767927,36493.17323627205,254667.60027626756,90391.85040904126,0.0
498,108288.30324752048,27383.952421446782,326727.46909560176,167666.12591489914,1.0
499,82320.41068184786,40368.98810488373,186025.61378896012,74603.64661857593,0.0
500,100164.50896443178,43868.987445926,196412.8400446676,75410.87270598611,0.0
501,132741.5313912112,39418.24536085568,326894.765084888,147711.235455416,1.0
502,121392.76794495233,33784.7179731357,177343.73819600377,121534.76510882066,0.0
503,104358.07861238506,38065.76808928785,197948.15340608978,96122.90806096744,0.0
504,76375.85899113558,33723.63503695118,89367.20093443884,70845.96792921518,0.0
505,72101.33643490706,34888.001246647706,169208.2872260369,76129.239111073,0.0
506,108567.46733016761,35932.76197283143,180214.5521864692,104564.13308323539,0.0
507,126581.7372687306,35122.389401297776,282769.23971086915,151714.0583739757,1.0
508,97279.07215933186,39374.874872892135,264939.34053430933,108446.90096209031,1.0
509,92973.27977113919,38250.03219928208,235324.89172183233,98521.58098966733,1.0
510,66310.61706511432,33779.775240633804,160291.13222370925,66502.40251397107,0.0
511,66200.84498149935,35095.36992535318,308462.26839416346,89140.55599579745,0.0
512,98913.87848507725,39084.13627975529,264828.3804376734,112251.309550989,1.0
513,107508.86066969129,34568.82899509852,232400.85337606288,129674.46545741089,1.0
514,99595.72992808,35656.890087137115,116644.47411865107,101051.92288985937,0.0
515,135337.66852621705,39669.83881388696,277291.9737990052,143565.18657154165,1.0
516,131246.46324546018,41471.17997671626,171617.34072943305,98773.6399169505,0.0
517,84290.64045579423,33265.6083824634,234230.9668877387,105240.78984396416,0.0
518,89852.35200339739,33979.84136666382,194253.11243507665,101273.91219626853,0.0
519,70230.64042390809,21960.48299943019,223490.44609728095,129868.5541308115,0.0
520,85289.98030914096,36878.54917999639,252333.20955551887,110123.15491452077,0.0
521,89543.36229117597,26983.97615088812,378657.6973562321,157821.4315094017,0.0
522,98356.60585192792,38360.69032781124,276473.6825390357,118362.13536274702,1.0
523,91832.50488872112,38836.625088945584,242292.39603159865,100449.3376496511,1.0
524,108174.24630205985,45244.70982100301,334886.54297379893,101384.21206913046,1.0
525,113164.42381709118,30517.494385525646,270271.93149285304,148891.31992217305,1.0
526,68315.0118379632,34188.216552118334,220495.6443453707,85726.7327505304,0.0
527,116803.58363768611,31638.975543455505,210494.72652895623,128117.8313593513,0.0
528,73896.80984805485,36049.9975762458,187075.70376689444,72528.91814867052,0.0
529,78644.07737921397,39303.118602450646,318989.94562357134,98651.91381248694,0.0
530,98398.458296015,37570.56547241611,238415.3267878813,96921.14300604598,1.0
531,105066.19491897966,35920.20470598447,228352.8780633381,114256.34777233364,0.0
532,105085.97117735611,34997.93557665209,229782.97991312575,115778.61337886668,0.0
533,98548.01581461822,36146.643730631375,380602.10409080796,137562.11369182856,1.0
534,76623.83841028252,41036.7684752423,216023.40402608932,66095.16406882065,0.0
535,63452.24567290985,33367.169020904665,195528.46776523293,85662.6118956031,0.0
536,131140.24104628467,36612.765416180875,166233.06773243507,127648.04691307033,0.0
537,149428.66757265874,32279.480307912712,222764.62286070894,164716.96764996508,0.0
538,84324.51567469166,37953.36220429412,349853.5593212033,121144.5919124511,0.0
539,134971.38423720293,30312.14455276188,272492.3403292799,176250.87715074772,1.0
540,130957.0684658175,32413.777724285253,261169.75135999126,166478.1688321487,1.0
541,117008.31032225688,30867.80010690774,233451.89755251477,149324.28006235114,1.0
542,102477.79679825781,33209.61378585018,262882.14830196864,123003.44619347742,1.0
543,109128.92065319758,43767.389038001085,138933.71225660795,76071.1154490735,0.0
544,84070.2748629452,26383.528543503777,208197.9787099197,121763.06686157652,0.0
545,74991.44341854868,36575.93369948868,324604.22045363457,118152.04799333418,0.0
546,127986.79542809619,38970.525647324735,152429.6095738574,108039.92695306317,0.0
547,102542.00337426475,33963.279944311624,236283.5618713791,127328.914677897,1.0
548,94858.35262569028,37511.83212147666,189566.84423190748,92895.49978678122,0.0
549,105578.97578893005,27330.869176970748,333351.645761163,150461.24111850432,1.0
550,65674.22885864029,24563.26311745059,334595.93295527284,138306.0347193211,0.0
551,99841.55964452661,32072.772530907576,268597.1095924297,132624.199442625,1.0
552,77758.3476579482,33470.75632172944,218693.82182851117,90068.75679483506,0.0
553,67890.76229288826,24746.374933962208,150148.30549431653,108619.39720926633,0.0
